speed,current_engine_rpm,acceleration_magnitude,velocity_magnitude,tire_stress_front,tire_stress_rear,wheel_slip_magnitude_front,wheel_slip_magnitude_rear,avg_tire_temp,power,torque,boost,yaw,pitch,roll,steer,rpm_speed_ratio,gear,lap_number,race_position,current_lap_time
48.67489,6159.614,9.570568192284817,48.674887037188434,0.831979625,0.78198587,0.04497202334948189,0.84473231851795,212.6882425,316195.1,490.8061,14.699979,2.9754758,-0.011124685,0.014817121,4,123.99854332843012,4,3,1,150.88785
14.197621,5976.8145,4.663026736081537,14.197620662054739,0.23758539,0.182811811,0.01586964142065778,0.29732312811965367,217.63019,72214.32,115.44717,-7.846982,1.0972354,-0.007141023,0.014666854,127,393.2730326674155,1,0,1,143.0805
18.341251,4644.476,12.327293758812953,18.341252903166144,1.2448553,0.9130904799999999,0.011786532022487573,0.7115710738057485,214.556065,203134.19,418.38742,12.823567,2.0252302,0.003323342,0.040583875,127,240.13317442599757,2,1,1,142.1374
50.752087,5999.736,2.854485290166068,50.75208653053401,0.064008915,0.1250945775,0.003841350288394043,0.17683785656211173,209.86840999999998,311923.78,496.52008,14.653369,0.8743024,-0.003526063,0.01735121,-56,115.93225216212052,4,2,1,130.4803
31.35953,3599.7522,11.578884558097469,31.359531842194905,0.86471835,0.5182582,0.01763366465233458,0.1587927702558716,211.20850000000002,-25561.652,-67.81991,-11.024998,0.77676827,0.004308248,0.028122533,127,111.24241297694991,4,4,1,119.90418
44.600964,5130.359,11.702134145818642,44.6009645671672,1.8075310500000001,1.2014509,0.09802085335641529,0.004393715371926702,195.2455975,94004.195,175.18047,14.477702,-0.7402109,-0.07757978,-0.07204641,127,112.5054944013903,4,0,1,41.753143
39.717552,5033.9805,10.800325695665478,39.717554766926796,1.3724481,0.91319595,0.058066681098204474,0.9934222123021661,205.82734250000001,273565.44,519.105,14.699948,0.3508432,-0.061635945,-0.040003445,127,123.6317080162383,4,0,1,45.653233
51.539436,6124.292,3.9332229307651705,51.5394341372135,0.005091214,0.11596651250000001,0.003535721154383219,0.1637346830938666,210.29366499999998,313850.1,489.44107,14.3583975,1.7440519,0.16767307,0.000589771,0,116.5656212982568,4,4,1,85.36357
22.896072,5423.274,7.780522269170407,22.896072983540314,0.0498037115,0.32554908,0.00871443032708444,0.46038881664747877,215.07080000000002,294220.8,518.2433,14.668572,-1.1528292,-0.002979089,-0.011759339,-83,226.95253010620323,2,1,1,26.634731
30.829853,7270.417,5.99616102826855,30.82985534860952,0.0053136039999999995,0.216391765,0.0054723078480620945,0.30595480981305884,122.4426375,329113.78,432.30548,14.699979,-2.2467377,-0.014787405,0.019763906,-2,228.4150354071695,2,0,1,0.57716054
54.86814,6665.4307,10.903372710295107,54.868143340858964,0.6304926,0.51007977,0.01841152998215914,0.4888505430474163,211.3193675,327956.03,469.97806,14.699979,-2.5297625,-0.003567392,0.017509481,72,119.30647234720898,4,0,1,157.22252
36.469143,5653.8857,8.43259945335958,36.46913985700207,0.127155693,0.207637725,0.010077197831945,0.24416839418572298,213.8095625,290572.38,490.06778,14.699979,1.7436537,0.06857816,0.004912395,0,150.89444933394927,3,4,1,81.686615
54.9014,6596.307,3.5455820687101935,54.90140331165014,0.040474580499999996,0.261424545,0.00899411089086659,0.3604646380825338,209.00455999999997,326403.66,473.05402,14.699979,-1.4987909,-0.06858038,-0.013945411,0,117.99895888117291,4,2,1,36.66147
56.548756,6666.7856,3.20564102490416,56.548760026543626,0.0950547125,0.08055023450000001,0.0021810994406720663,0.11190200478679538,211.6239575,327987.25,469.9151,14.699979,-2.2986386,-0.007251562,0.018942416,96,115.84586815395281,4,3,1,157.29633
43.133575,6860.3213,4.2808676066072255,43.13357757536095,0.0029417404999999997,0.259680355,0.003945931809000886,0.3690288295397122,209.5585075,330777.34,460.9887,14.699979,-1.2920122,-0.022274429,-0.001035751,0,155.44449548897862,3,2,1,30.88634
44.24016,5224.617,6.322298486778991,44.240163985238354,0.062138395,0.141022225,0.002813898395483568,0.16114560627389193,204.55618750000002,238531.9,435.97906,14.699979,0.7634994,0.009544246,-0.040941227,0,115.48626264805429,4,0,1,48.04494
31.606464,3544.02,7.231104459183881,31.606465019192644,1.3193616000000001,0.15841560500000001,1.868214930653379,0.20778038398767337,215.52449000000001,33554.68,90.24056,14.158786,-0.06679254,0.002607945,-0.015266993,0,108.69071850293241,4,3,1,138.07921
22.595638,5626.619,11.421421090035988,22.59563818079064,1.31451775,0.9201817000000001,0.041439241017045436,0.9806483300522488,214.04652000000002,253217.7,429.82608,14.69929,1.2687804,0.006904179,0.032057583,124,238.46013402985753,2,3,1,101.53675
33.844093,5391.7373,5.076174598294052,33.84409361304341,0.33950526999999997,0.37087057,0.005193725271136316,0.5547790876126347,214.31894499999999,293092.9,519.7815,14.699979,-1.9710398,-0.139494,0.056748364,-127,154.73891944898665,3,1,1,70.68575
32.93596,7399.826,8.663992785908931,32.93596376677259,0.10225401,0.142570865,0.012543269262286806,0.1976689733563753,210.3530925,-114904.71,-147.7939,8.919406,1.6076196,0.049270548,-0.008331629,127,218.05264975559848,2,1,1,104.75323
47.965763,5884.646,9.579038655205592,47.96576337049801,0.734209785,0.55324338,0.029471470170542306,0.580603887081737,212.09614249999998,308831.5,501.44772,14.699891,2.8575146,-0.002757627,0.018919116,70,120.17878696182063,4,3,1,150.48787
47.999496,5712.762,4.079076921215862,47.99949683408504,0.007238999,0.07383996500000001,0.005943214787103441,0.10222196171269363,209.7653725,303572.75,508.17355,14.699979,1.9686108,0.10690425,0.00432943,0,116.5881787845328,4,0,1,111.52976
49.35155,5913.113,15.864318779870107,49.35155093963532,0.6187461750000001,0.624722525,0.004986927407214687,0.35980614444138515,210.98423000000003,194615.81,314.05698,14.699979,-1.5146418,0.008141329,-0.007020671,77,117.43656352187767,4,2,1,4.1440606
51.788425,5884.4224,19.221366138167546,51.788429661174185,1.00622699,0.34527405,1.5615849879393437,0.4109649232661577,209.455555,-75891.57,-123.171684,-11.013567,2.0016773,0.11029145,-0.024507018,-42,111.47183118268826,4,1,1,112.45339
45.512375,5980.0815,3.061192748333161,45.512373400910306,0.0033037735,0.0169959945,0.0002911894259206539,0.022867158821980354,185.2633725,-46165.965,-73.52378,-8.3195505,-1.2988249,-0.02909523,7.23e-05,0,128.56968709940097,4,0,1,33.186256
44.37902,6869.7607,3.117439442816819,44.37902166864057,0.0032055355,0.10918648,0.00276352133525779,0.1543236464152555,210.0045725,330805.47,459.97128,14.699979,-2.2112794,-0.07531953,0.025638072,0,151.38627277539268,3,2,1,73.73733
52.622772,6636.5493,9.291673148217372,52.62277485458368,0.88121788,0.86148565,0.02473156834440339,1.0001374544072905,213.80919749999998,327569.12,470.75467,14.699979,-2.823705,0.005604527,0.007207406,84,123.76363720995252,4,1,1,153.12108
47.31959,5764.202,13.17168447762062,47.31959382026838,0.42543231000000004,0.59161964,0.037080473171294905,0.5093589524006575,210.38527000000002,210648.53,349.13916,9.810363,-1.9657452,0.000565407,0.030750537,0,119.29327214903935,4,2,1,1.969006
39.471992,6150.4893,4.617189652217216,39.47199682876214,0.024011236499999998,0.17149924,0.004218320499882863,0.209281970982959,210.354495,281630.38,437.41803,14.699979,1.279015,-0.007842235,0.011015066,0,151.9690283591675,3,1,1,118.41187
25.336914,4185.5386,14.413685266965823,25.33691640163725,0.713647065,0.856976215,0.0022877341979838915,1.0025515723398288,211.21823999999998,155494.1,354.91824,-1.1724749,0.55716014,-0.13988248,0.03408995,-40,158.92289430720697,3,1,1,58.535473
34.422733,7908.8457,4.588151804049447,34.42273367907592,0.003505332,0.14240265,0.004284473264600212,0.20097786444148522,211.62054750000001,-214624.88,-257.61124,14.674764,-1.2381326,-0.022410734,0.001180465,0,223.27034167578205,2,3,1,27.710033
25.580587,3016.5984,10.708202684332967,25.580588712030018,0.694382,0.380765815,0.016232967439258447,0.0515267408225151,212.031295,17232.951,54.587208,-11.024998,0.6583286,0.010022645,-0.028938698,-127,113.48878036440654,4,1,1,135.26225
47.011395,4798.239,12.484944260584982,47.01139381936802,0.6770855,0.97041565,0.8664455598553206,1.5551674073306352,137.4582,-48791.65,-96.997955,-11.024783,-1.0820649,0.020675695,-0.022940557,-22,99.9395872583998,4,0,1,11.194099
54.798225,6826.154,13.168750576640246,54.79822941214757,1.0460939,0.9823054,0.031905025418344064,0.7491353714519844,212.114515,330727.03,462.57025,14.699979,-2.73866,-0.003240142,0.005866765,71,122.33640048585775,4,2,1,151.03912
29.552584,4645.879,6.407566005922367,29.552581193461386,0.2959913,0.21331955000000002,0.013824411760465073,0.26941534617770624,212.3126225,231790.14,476.64838,6.4121065,-0.3919788,0.12726052,-0.00802655,127,152.06173723309294,3,2,1,97.92956
52.380447,6245.445,3.519581965162985,52.38045068066494,0.274144725,0.163257875,0.0034844253284071103,0.22368511852579376,209.6298275,318488.84,487.1527,14.699979,0.8383047,-0.001677812,0.01941743,76,116.99873925746631,4,4,1,128.271
43.713524,5111.4253,17.24406084456822,43.713526311082106,0.4551329,0.293249205,0.01135157936825026,0.19552423383972892,210.667955,195420.62,364.94153,14.691714,1.5126249,0.024365053,-0.05335258,-92,114.31497325059863,4,4,1,52.477592
54.63441,6443.0986,3.46788877344941,54.63441430248809,0.0020894055,0.09997984500000001,0.00216924443423534,0.1409667296181114,208.96244000000002,323600.06,478.333,14.699979,-1.4128529,-0.066729285,-0.006947467,0,115.81139442298391,4,1,1,36.86831
56.007812,6627.816,2.6724325270719116,56.00781241510228,0.0034144989999999997,0.115551245,0.002622697217756751,0.1633784132437312,211.5512875,327146.06,471.59677,14.699979,-1.0114273,0.005269999,0.001767488,0,116.26153973423853,4,1,1,7.1009502
26.207258,6147.8486,5.930702351970277,26.2072592120213,0.055920645,0.474662005,0.00228511,0.7631770921929256,210.64112,315577.66,491.7622,14.699979,-1.0943265,-0.010417989,-0.046308316,-123,225.96354987334632,2,2,1,26.661234
30.366907,4015.8872,13.299486665160492,30.36690950879087,0.617483135,0.9125951,0.9363103174527168,1.3049112431015453,212.51717,-33058.42,-78.30005,-11.024998,0.80752194,0.023235034,-0.026255587,0,128.0294292325348,3,0,1,136.81369
52.95837,6225.4097,4.218914787074739,52.95837387577713,0.0022201305,0.074071062,0.0028312211076229983,0.10412423425142005,209.86097750000002,317125.6,486.4501,14.503867,1.7498972,0.12851916,-0.001308797,0,115.37430986147284,4,1,1,89.27805
33.672417,5247.5947,3.411512846555878,33.67241934443145,0.15289294,0.074739232,0.009772260188574187,0.10555135335321145,210.15581749999998,231346.78,421.94275,2.0004454,1.6430428,0.049800824,-0.003669757,127,151.34781921894856,3,1,1,105.20322
25.044765,4161.0874,10.308329325531924,25.044767766040483,0.47168441499999997,0.672234235,0.0019539478313081956,0.8366161953553655,210.37123250000002,124214.82,285.34265,14.695157,-0.7676675,-0.08754734,0.030208567,-121,159.76674775141953,3,0,1,63.495308
28.395725,3138.203,14.335455463163624,28.395728820169367,0.364664185,0.252670575,0.4830963478301823,0.25972553635865936,211.90817999999996,-15674.824,-47.767475,-7.110917,-0.28051308,0.100468606,0.03945786,108,106.75712199648079,4,0,1,101.546196
25.0303,6073.418,6.370977394952767,25.03030072769107,0.0823782625,0.13486176,0.01931282594666366,0.19098785557642664,219.0659725,314153.2,493.9032,14.698968,2.3429089,-0.002531088,-0.000494644,81,233.32109118988254,2,3,1,144.02934
48.067898,5514.5356,9.49687117248258,48.06789814006342,0.941232295,0.5877186750000001,0.04866496853698797,0.1639000463921722,128.59699125,-55377.477,-95.86372,0.014647484,-1.2321566,0.00646246,0.014542132,95,112.3858128179854,4,0,1,7.018979
61.620827,7266.238,2.0323767069187255,61.62083170833253,0.0022868875,0.11507275,0.0025481188079122213,0.16252197702779625,210.559935,329194.75,432.90878,14.699979,-2.2953384,-0.005581284,0.018504558,0,116.03548448825181,4,2,1,155.38087
27.74989,4293.311,9.799712663576576,27.749889936060512,1.25110685,0.51876853,0.016411735804042333,0.16774335288162212,214.172065,23109.1,51.381832,3.784009,-0.1576516,0.072580025,-0.033226494,-127,149.33312788327189,3,1,1,97.17803
54.056576,6436.1987,5.614925361827722,54.0565753968807,0.12050793000000001,0.194649735,0.008345550466911695,0.2503868025889372,210.12703,323028.44,479.36996,14.699979,-2.6046169,-0.000370188,-0.007925463,-55,116.90154324162839,4,1,1,18.292877
36.258472,5762.8047,7.316393611455201,36.258472049948296,0.185153485,0.29887518999999996,0.0069073337187850565,0.43107085199685363,213.9095775,296733.8,490.87234,14.699979,1.7510704,0.07474559,0.007534909,-52,154.6709886546072,3,4,1,81.653275
43.57112,6594.4316,6.65294860583456,43.571119665013775,0.28392499,0.078296342,0.002325578689153519,0.07165349607281721,210.7272875,153810.06,222.62997,14.699979,1.5960407,0.03892391,-0.009458303,-114,147.95301531574705,3,3,1,53.73561
47.10956,5587.378,6.103953792238229,47.109558604155715,0.16547130999999998,0.128831517,0.004465861923670838,0.1742563296114652,126.89443250000001,278550.62,475.99512,9.943225,-1.4668363,0.000455444,-0.011435824,28,116.13862192878088,4,0,1,5.9522996
49.91485,7257.604,6.844286101730762,49.91484425113706,0.23345968,0.203937285,0.009003878389372548,0.14716050319499488,210.36913499999997,-112216.32,-147.7939,4.4173326,2.9490862,-0.014378438,-0.007232782,1,142.54395328671302,3,1,1,150.60426
20.866976,5128.129,11.273080520826394,20.866977049429785,0.39670305,1.0284811,0.04575271157990933,0.8476094787680056,215.39684250000002,251019.92,468.13464,13.540839,1.5275208,0.001438544,0.029401891,123,234.51477698608164,2,2,1,102.162994
34.333393,5358.886,7.41915641256382,34.33339420131015,0.04248356,0.6954587,0.001870952,1.086812696312926,211.49554500000002,291251.88,518.5057,14.441432,1.2218124,-0.003181839,-0.06475608,-18,151.66632878987875,3,4,1,122.55424
43.060623,6857.8896,5.120599367038591,43.060624248305565,0.17670856000000001,0.30614272,0.008872248815367443,0.4378054958613568,210.2931325,308550.28,428.7624,14.699979,1.0237226,0.010166033,0.016117185,-127,155.6466779872813,3,0,1,131.21356
48.657715,5878.6343,10.515756248298947,48.65771574293627,0.62093356,0.520597815,0.011586205963223855,0.4967540437432249,127.378559,261776.34,424.7196,14.699513,-1.3548907,-0.002955308,0.001747669,83,118.38310119585645,4,0,1,6.5523043
57.250793,6697.0967,8.840175203691052,57.250795844696356,0.16259707,0.062651701,0.001754461996928403,0.06136884294360066,209.12775,257982.17,367.95624,14.699979,2.0065784,0.15263335,0.014011119,103,114.97005199568699,4,1,1,111.74504
38.717487,6118.411,4.942177719382523,38.71749059603566,0.41894078999999995,0.30502319499999997,0.028065034168881144,0.41177031332626746,210.2407,315093.9,492.50623,14.699979,-1.4614209,-0.070152186,0.010714045,107,154.04829112174193,3,2,1,65.87882
50.64229,6100.977,8.760162353741606,50.64229377943305,0.41458395,0.304372355,0.005670455608950044,0.35051024201247427,211.45786499999997,314844.03,492.88873,14.699979,-1.4805642,0.003094352,-0.010406883,70,118.13916462651055,4,1,1,4.3675494
31.249445,5018.653,12.565339940087418,31.249448588164842,0.48414480000000004,0.9827806000000001,0.10899374325653936,0.7444166314998294,216.6903825,146245.22,278.33438,14.6998415,-0.19499601,-0.002975235,-0.052051038,0,155.6198253954448,3,4,1,132.73778
37.09451,3976.0845,6.557280116422143,37.09450968493998,0.13281262500000002,0.8395596350000001,0.0019310558499582554,1.1935202298607974,212.7542475,-25399.844,-61.092007,-9.020882,0.8106573,0.03622921,-0.001697111,127,104.37421297714552,4,3,1,47.81882
52.133087,5715.589,11.651807765135105,52.13309616864786,0.9914766,0.67270373,0.13684540657158387,0.652890366816078,209.15934749999997,-56808.46,-94.839615,-5.7888784,-1.3376607,-0.04583673,-0.05601664,127,107.5711825288826,4,1,1,38.60167
40.00034,4711.581,11.636685020404526,40.00034285691922,1.3961435500000001,0.89624772,0.027442451721028882,0.13526613862297215,142.6269175,25836.822,52.367065,-11.013594,-1.5812442,0.014152401,-0.011956214,-127,114.91565679699241,4,0,1,13.794136
28.149456,4697.435,8.628689159611445,28.149456154219088,0.98962357,0.74651782,0.04818102789765667,1.0896844107120465,218.219295,266240.22,541.6412,14.699878,2.591218,-0.002446117,-0.015478992,-127,161.15000568106657,3,4,1,78.56153
48.565628,7580.401,6.101027118901674,48.56563279344194,0.17854709,0.092972198,0.003245417623254363,0.10900037063265426,210.2327775,319373.38,402.42664,13.626763,1.6575198,0.18178415,-0.00660636,119,152.9366479528919,3,0,1,90.004265
34.308353,5246.787,16.872319315589287,34.308358232511296,1.7405194000000002,1.4915512,0.06824882695268926,0.03627780009689259,214.03011000000004,53395.41,97.04971,-8.87222,-1.601433,-0.092686065,0.047550987,-127,148.5990298103115,3,1,1,69.21072
43.4677,4461.9937,11.734010182221748,43.46770474662069,1.5483728,0.8245273200000001,2.1838914179793645,1.1829439963405284,163.59328,-41714.92,-89.02693,-10.986124,-2.6765661,0.015628647,0.010261811,0,100.34235411321026,4,0,1,21.52765
57.582443,6655.7026,10.541811231888428,57.58244550361208,0.115954555,0.23169878,0.0030284784236926637,0.06422550847927092,208.562775,-98855.71,-141.85301,3.1830835,-1.3285458,-0.057858706,-0.049581267,0,113.61258184470047,4,4,1,36.72724
51.25681,6042.526,3.258721944577476,51.256804404180635,0.0029662380000000004,0.079460155,0.0022122733918403937,0.11139786041523823,209.631995,313290.0,495.19186,14.699979,0.8643691,-0.007318225,0.014578006,0,115.6313598170267,4,1,1,132.12885
33.738995,5204.0854,10.872421048810637,33.73899982027848,0.97759935,0.64147315,0.012392116551059791,0.10295825655552877,212.09299,60280.574,110.73727,-9.703866,0.5670221,0.007940576,-0.022658072,-102,149.80529517333474,3,1,1,122.76197
34.53861,5368.949,2.9677716954491267,34.53860738153394,0.14291489000000002,0.16536161500000002,0.005559999075264042,0.23706689007778584,212.36396249999999,279886.72,498.19757,14.699979,-1.9482763,-0.15186872,0.06944597,-80,151.07369140211168,3,3,1,69.60264
36.7961,6183.9893,12.080620835003684,36.79610129908447,0.97230003,0.79840975,0.008739024011316425,1.0720133044263116,215.02385750000002,298269.94,460.09396,14.699973,-1.7640994,-0.11886377,0.035688702,-127,163.61448138829138,3,4,1,67.361275
37.41183,5845.572,5.740394357743468,37.411835115280454,0.12638957499999998,0.109373382,0.005419129909237921,0.15236732922047297,211.15738,307703.5,502.92178,14.698499,1.7464738,0.07589811,-0.025685327,127,152.18155448464705,3,4,1,102.95375
52.721256,6255.2607,3.832873921273706,52.721260358277824,0.0630240175,0.13968058,0.002759104539468195,0.18223484609308505,135.5491375,318835.28,486.58514,14.699979,-0.9762595,0.007321093,-0.00339006,-35,116.43921169676301,4,0,1,9.819069
33.423145,7559.002,11.308375654442548,33.42314597840759,0.50549459,0.393463475,0.02601425994209862,0.2229110515769023,212.29813499999997,-84313.82,-106.50101,-9.439936,1.5033139,0.06317458,-0.009625528,-127,219.59068527875652,2,4,1,89.711784
37.797764,5900.3164,3.2592970625149547,37.797765427810376,0.010019471,0.16353104,0.003231702644582574,0.22315379229597804,220.9929125,268126.4,434.42783,14.001079,-2.4148445,0.010027415,0.011155145,0,152.07877443658865,3,3,1,16.87643
41.925095,4796.7227,12.541978743913363,41.925091969795226,1.6024414,1.52612265,2.2956883989480823,2.1932236667915768,211.45862749999998,-48485.082,-96.66503,-11.022621,-2.2259414,0.001239916,0.015936188,0,111.746350241042,3,3,1,75.31111
40.58194,6117.2256,7.047207533307901,40.58193833254841,0.297028185,0.344244435,0.0014504676436604851,0.0858992769313555,211.3935,-34457.582,-53.790813,-0.082837105,1.5926828,0.05183062,-0.019987682,-13,147.11255896189547,3,1,1,54.37703
29.675697,4828.6025,9.971717753388885,29.675694611161756,1.55327005,0.96596455,0.0274542554543038,0.6845453152370411,214.9826175,106834.78,211.20432,0.9359865,2.0987155,0.017205067,0.03025975,-127,157.40807780178557,3,0,1,85.49581
45.712986,7148.826,7.547122362984835,45.71299239243534,0.22574824,0.25405377,0.005331814698493,0.27174612609210974,210.97500499999998,330120.16,441.05844,14.699979,2.5786552,-0.007295174,-0.005586118,35,153.0372303752965,3,2,1,146.34734
40.25093,6303.1978,4.553879248860533,40.25093122636495,0.019345532999999998,0.16948803,0.004240442238093216,0.23980203582093373,124.15947,319886.06,484.84656,14.699979,-1.9731061,-0.003508863,-0.014557852,0,152.80135017562029,3,0,1,3.2522163
46.70449,5507.384,2.683120673416009,46.704488489928124,0.0022043920000000003,0.100773743,0.002449900646345684,0.14229024115154462,185.24177500000002,296948.8,515.2181,14.65648,-1.2987587,-0.0379563,0.004987886,0,115.44791695708308,4,0,1,33.777935
38.646782,4634.8823,11.493937997664831,38.64678676837989,1.0813220499999998,0.54312995,0.0088441894268934,0.3549535480381655,213.92489,118363.766,243.87297,10.174081,0.23503345,-0.07345417,-0.045191374,127,116.90437574479563,4,2,1,43.46163
43.095135,6805.8843,3.654580406065176,43.0951360815614,0.0049495584999999995,0.242422505,0.0035316252434714813,0.3433255002579913,210.849015,330665.3,464.235,14.699979,-2.1671999,-0.11699239,0.04270149,0,154.34546917704185,3,4,1,70.128
40.012917,4853.2534,12.255737048774654,40.012919678626034,1.1544878,0.47993916999999997,0.009116344340207097,0.4962841010782958,215.986475,199537.94,392.51953,14.699979,0.015850356,-0.07822572,-0.056022372,127,118.33475292674255,4,3,1,42.977047
26.19041,2951.3052,7.329387300129585,26.190411207237336,0.313105035,0.17224695499999998,0.005216901092106788,0.13577519343088898,212.42398999999997,-16146.43,-52.19274,-11.024998,0.7531092,0.017775834,-0.02685717,-127,108.54213673129607,4,1,1,135.02892
49.9691,6009.2812,3.4203768909787544,49.969103875884954,0.098987565,0.238684705,0.0034311719542628578,0.33654872883269016,185.301535,312205.53,496.77487,14.699979,-1.330705,-0.0776539,-0.001460325,-20,117.90047695564569,4,0,1,35.211308
37.297676,6559.0366,7.142107549986859,37.29767716678232,0.0909411825,0.77421027,0.01031375992880191,1.1097537467773393,213.21387,312335.78,455.44153,14.699979,1.7367337,0.09863753,0.017249616,-127,171.2646114610192,3,4,1,81.92827
48.89115,6090.6104,12.232171990250526,48.891154235620384,1.27773595,0.751160375,0.015276213348225567,0.7311612417048006,214.280275,314612.88,493.2339,14.699979,-1.2882406,0.000643013,0.008067716,127,122.07797174448773,4,4,1,5.168177
57.719776,7103.8223,15.888892369136245,57.71978428219583,0.41792583,0.6479342299999999,0.04353356570620303,0.6866167079736707,211.26624249999998,330361.2,443.8001,14.699979,-2.2902677,-0.007912776,0.04187804,0,120.97836170219722,4,1,1,156.0544
32.99027,3826.4326,1.5890226117409747,32.99026814586059,0.001205282,0.01411286,9.447973327650751e-05,0.01820740939656548,212.8074075,-16255.902,-40.586933,4.838977,-0.37744957,0.13169917,-0.011510267,0,112.57435142468712,4,0,1,101.05453
39.898876,6179.478,9.155122991545872,39.89887583120837,0.07431598,0.27086631,0.009584846,0.35821646848113775,210.870905,316798.06,489.86505,14.699979,1.1131976,-0.012828764,-0.006422005,-127,151.0916339118953,3,2,1,126.73025
28.38808,4477.453,8.32158393817015,28.38808164387277,0.32038467000000004,0.32478429,0.008931514555171985,0.3868387623452403,213.2188275,219203.6,467.51276,14.699979,-0.99871117,-0.08486629,0.016927402,-127,152.35609131321272,3,2,1,61.287037
29.278728,3108.9136,10.803315341696717,29.27872596373285,0.493310762,0.664088775,0.8756349189313707,0.9753514401897794,212.54664,-18307.984,-56.10948,-11.024998,-2.7751865,0.009224137,0.033653986,19,102.67649288305637,4,2,1,21.327787
49.586224,6729.198,5.129543413998002,49.5862259110218,0.0299408045,0.038272729000000005,0.0005292429771853377,0.0004467807279840974,210.02892000000003,-100054.92,-141.72467,-10.093819,0.890559,0.012852987,0.000628966,0,133.02431903199576,4,2,1,129.85532
26.51803,4344.5786,13.670928903514568,26.51802902119796,1.02740585,0.9485313,0.06329932756642231,0.9480770887422657,215.49910500000001,195845.17,430.906,14.699588,-0.19306055,-0.12992033,0.054224122,-127,157.88116373156072,3,3,1,58.927414
42.11304,5056.3193,6.1703833272502475,42.113046826836964,0.0766197,0.239813725,0.005972753631460535,0.2831102111357683,212.7405125,281044.34,530.77747,14.699979,1.2247411,0.003739702,0.013202061,0,117.28050956276802,4,4,1,113.55402
27.221867,4483.046,12.829823310737847,27.22186730637029,0.9898385,0.91772725,0.016554659271458834,0.9679751420437192,216.01955500000003,213492.28,454.9363,14.699979,-0.4493662,-0.10666625,0.05078717,-127,158.85008599891708,3,3,1,59.54408
35.14525,5541.6646,4.221453663334682,35.145247842446096,0.025839231,0.24626354,0.004083728025788814,0.35462652806389494,212.0050225,298616.94,513.9221,14.699979,-1.6450242,-0.046265017,0.013843001,29,153.31653813433303,3,1,1,64.60228
47.124348,7559.1357,6.184145292551729,47.12434976018867,0.0,0.47423835000000003,0.0,0.689690138017388,210.28958749999998,325342.5,412.15683,14.699979,1.6771466,0.1655494,0.016407983,0,157.07507767170165,3,2,1,86.24596
41.886333,5007.227,15.749134643564553,41.88633407718788,0.68051122,0.66997635,0.0014841930400220854,0.29103847792183213,211.8909425,125570.266,239.42609,-7.903151,-1.222783,0.000297101,0.002362372,-40,116.75577391986393,4,2,1,10.61921
43.805008,6820.651,3.6612569394571803,43.805007418116176,0.06700105,0.136973645,0.0031383476506125,0.1943710823112245,210.23402500000003,330710.22,463.04785,14.699979,1.2867385,-0.011483321,0.005132231,-73,152.22965700619895,3,2,1,117.946686
46.367683,7169.465,3.2260220941403674,46.36768281957298,0.0641731665,0.109308695,0.002960682666165356,0.15407604523701177,210.0553175,329991.72,439.6934,14.699979,-1.2955899,-0.036864083,0.004406606,-60,151.35773054383935,3,3,1,31.46843
31.44709,3853.7595,12.278716317874716,31.44709078821183,0.724548695,1.0052683,0.01271831928253769,0.7214157728082468,214.41296,210060.2,520.6762,14.699979,1.5822525,0.005072161,0.027554069,123,118.7705738788902,4,4,1,48.652515
51.938133,6167.33,2.700266140957051,51.93813591601546,0.015276706499999999,0.08911830600000001,0.0036635602772857444,0.12378357864261973,209.93093749999997,264609.47,409.54218,3.5000849,1.7509865,0.12811114,0.000907212,0,116.50070847795104,4,1,1,89.002846
49.904408,6134.1284,8.76340983973203,49.90441372143343,0.50867051,0.5118758299999999,0.04847283817804385,0.6824268668320758,212.34000500000002,315718.47,491.4315,14.692246,-2.932205,-0.007251451,0.01614839,127,120.50289240177393,4,4,1,147.42978
42.724644,6841.8994,6.56763479760315,42.7246447254049,0.13497064,0.44344746999999995,0.02453037703430204,0.5990426435211114,210.2728175,315376.7,440.58014,14.699979,1.0148807,-0.001320099,-0.03664968,0,156.47696068148664,3,1,1,128.89543
25.470234,3805.8225,8.606702257847257,25.470234308337655,0.40599797,0.37132753,0.012089001390064648,0.206943196168326,212.686235,-21852.363,-54.878902,-11.024998,0.69924617,0.013969665,-0.032317568,-127,143.77744072832903,3,0,1,137.39708
28.820093,3444.4133,5.912613631647783,28.820096086733773,0.26760291999999997,0.24095244,0.007775543175847524,0.33276498340888033,211.39171,204022.34,565.9947,14.699979,1.5560523,0.04473617,-0.019771822,127,115.50645734069307,4,0,1,106.32965
53.29002,6548.8174,10.005453865876637,53.29002140921059,1.1368658,0.61647998,0.05931329485436805,0.6269925614289944,214.1350275,325447.94,474.8902,14.699979,-1.2127328,0.000556403,0.006767531,127,120.62654241055722,4,3,1,5.3178225
22.412758,7196.928,13.354856236308573,22.412759219642968,1.60316615,1.2777759,0.7779093633278833,1.3174881063637673,217.2780075,-111545.055,-147.7939,-5.934964,0.41643992,0.016750138,0.029266438,127,307.3934305390249,1,3,1,139.4963
55.554367,6702.2427,5.842156330465477,55.55436976010433,0.492822395,0.30818733,0.0035707094891974903,0.3512825676310124,212.27583250000004,328756.1,468.35193,14.699979,-2.3330042,-0.006100488,0.019470777,127,118.50972887734734,4,3,1,156.85466
